id_operacion,importe_operacion,saldo_medio_cliente,num_operaciones_30d,importe_total_30d,antiguedad_cliente_meses,score_crediticio,ratio_ingresos_deuda,num_alertas_previas,dias_desde_ultima_revision,porcentaje_operaciones_internacionales,canal_operacion,tipo_cliente,pais_riesgo,producto,segmento_riesgo_cliente,riesgo_auditoria
5987,801.56,20797.0,24,4277.67,32.0,710.0,0.354,0,86.0,0.061,app,pyme,bajo,transferencia,bajo,0
5988,298.96,2596.82,16,329.54,78.0,638.0,0.26,0,85.0,0.1,app,particular,bajo,inversion,medio,0
5989,233.83,1427.18,14,3003.28,62.0,598.0,0.073,2,79.0,0.091,api,particular,bajo,transferencia,bajo,0
5990,1880.08,33651.14,14,17435.32,30.0,686.0,0.2,0,87.0,0.092,web,particular,bajo,cuenta,bajo,0
5991,6641.01,9960.27,26,73195.51,47.0,740.0,0.134,0,349.0,0.493,app,particular,bajo,cuenta,bajo,0
5992,260.32,3494.81,17,0.0,66.0,669.0,0.158,0,89.0,0.022,web,empresa,bajo,cuenta,bajo,0
5993,116.84,2021.28,15,4568.92,69.0,721.0,0.478,0,87.0,0.156,api,particular,bajo,tarjeta,bajo,0
5994,131.79,3958.56,16,1502.6,67.0,741.0,0.264,0,77.0,0.24,cajero,pyme,bajo,transferencia,bajo,0
5995,391.73,39749.86,17,752.46,37.0,736.0,0.239,0,91.0,0.015,web,particular,bajo,prestamo,bajo,0
5996,320.6,1756.76,16,2997.64,13.0,729.0,0.325,0,97.0,0.076,app,particular,bajo,inversion,bajo,0
5997,2044.83,38407.99,22,3706.22,73.0,733.0,0.549,1,97.0,0.171,web,empresa,bajo,tarjeta,bajo,0
5998,2797.32,3333.83,26,33090.16,22.0,705.0,0.073,2,44.0,0.039,oficina,pyme,bajo,tarjeta,bajo,0
5999,5285.69,5955.83,20,4992.6,40.0,499.0,0.099,0,65.0,0.049,cajero,pyme,alto,tarjeta,medio,1
6000,3572.1,6127.28,15,9311.81,50.0,619.0,0.119,1,16.0,0.713,oficina,particular,bajo,tarjeta,bajo,1
6001,1447.14,6971.54,19,18986.8,82.0,657.0,0.356,1,17.0,0.052,web,particular,medio,transferencia,bajo,0
6002,215.98,1325.91,20,0.0,67.0,750.0,0.146,0,67.0,0.173,app,pyme,bajo,transferencia,bajo,0
6003,1010.74,72688.18,13,477.97,79.0,639.0,0.502,0,141.0,0.078,web,pyme,bajo,transferencia,bajo,0
6004,335.71,12485.57,23,5036.52,85.0,763.0,0.216,0,1.0,0.287,app,pyme,bajo,transferencia,bajo,0
6005,57.46,13799.31,12,1355.59,46.0,802.0,0.15,0,43.0,0.124,app,pyme,bajo,cuenta,bajo,0
6006,711.23,6693.81,18,4817.38,132.0,867.0,0.036,1,12.0,0.036,web,particular,medio,cuenta,bajo,0
6007,403.04,7845.7,20,4349.71,25.0,734.0,0.152,1,64.0,0.109,web,particular,medio,prestamo,bajo,0
6008,185.33,9629.71,16,4066.74,80.0,623.0,0.128,1,64.0,0.09,cajero,empresa,bajo,tarjeta,bajo,0
6009,411.27,8593.07,14,3239.93,54.0,713.0,0.437,0,25.0,0.154,oficina,particular,bajo,cuenta,bajo,0
6010,6713.37,2494.39,11,6744.52,53.0,751.0,0.458,1,34.0,0.227,cajero,pyme,bajo,cuenta,bajo,0
6011,2361.9,3143.76,18,5803.37,56.0,553.0,0.094,0,177.0,0.122,oficina,particular,bajo,inversion,medio,0
6012,6272.19,16113.91,19,88103.39,50.0,782.0,0.089,0,161.0,0.174,oficina,empresa,bajo,transferencia,bajo,0
6013,860.51,24790.08,21,12803.88,55.0,637.0,0.463,0,26.0,0.237,app,empresa,bajo,tarjeta,bajo,0
6014,109.85,2729.78,4,4097.85,48.0,697.0,0.097,0,73.0,0.185,web,particular,bajo,prestamo,bajo,0
6015,93.06,4787.03,12,118.78,28.0,593.0,0.155,0,4.0,0.382,app,empresa,bajo,cuenta,medio,0
6016,162.11,4630.47,18,0.0,61.0,771.0,0.569,0,56.0,0.108,app,particular,bajo,cuenta,medio,0
6017,10095.22,14673.63,16,88653.41,46.0,522.0,0.573,0,28.0,0.069,app,particular,bajo,tarjeta,medio,0
6018,915.4,5291.91,21,2421.49,88.0,675.0,0.466,0,40.0,0.344,cajero,pyme,bajo,tarjeta,medio,0
6019,1034.47,4358.73,20,3166.42,103.0,638.0,0.206,0,43.0,0.056,oficina,particular,bajo,inversion,medio,0
6020,732.24,2744.67,15,5558.9,77.0,747.0,0.114,0,56.0,0.052,cajero,particular,bajo,cuenta,alto,0
6021,1207.97,15565.74,15,14536.34,94.0,644.0,0.25,0,68.0,0.017,api,particular,bajo,tarjeta,bajo,0
6022,194.74,5671.94,18,2858.57,93.0,786.0,0.282,0,478.0,0.064,cajero,banca_privada,bajo,transferencia,medio,0
6023,477.29,4402.5,12,1113.8,55.0,655.0,0.23,0,68.0,0.068,app,particular,bajo,cuenta,bajo,0
6024,82.54,5592.81,17,0.0,58.0,732.0,0.444,0,6.0,0.142,cajero,pyme,bajo,tarjeta,medio,0
6025,1117.7,30231.67,30,15053.64,32.0,739.0,0.342,0,46.0,0.402,cajero,particular,bajo,tarjeta,bajo,0
6026,1326.75,8037.91,12,11184.7,57.0,713.0,0.066,1,47.0,0.164,cajero,particular,bajo,cuenta,medio,0
6027,304.8,27499.12,19,2205.53,112.0,726.0,0.243,1,32.0,0.222,app,pyme,bajo,cuenta,bajo,0
6028,69.25,2356.39,18,0.0,95.0,545.0,0.253,0,224.0,0.097,app,particular,bajo,transferencia,bajo,0
6029,497.03,7034.7,19,661.33,78.0,631.0,0.644,0,9.0,0.074,cajero,pyme,bajo,tarjeta,medio,0
6030,2124.98,5475.59,12,12953.54,60.0,638.0,0.189,0,213.0,0.103,app,pyme,bajo,cuenta,bajo,0
6031,160.82,87957.83,18,0.0,71.0,736.0,0.491,1,29.0,0.027,app,banca_privada,bajo,tarjeta,alto,0
6032,237.07,6185.65,21,4072.1,27.0,780.0,0.2,2,68.0,0.263,web,pyme,bajo,transferencia,bajo,0
6033,664.52,2582.52,25,8059.23,127.0,704.0,0.263,1,188.0,0.313,app,particular,bajo,prestamo,bajo,0
6034,796.27,8711.89,12,1148.48,89.0,654.0,0.25,0,25.0,0.22,app,pyme,alto,inversion,medio,0
6035,1364.39,10596.79,13,2523.37,39.0,682.0,0.456,2,166.0,0.077,api,particular,bajo,transferencia,bajo,0
6036,3952.33,28973.22,14,25140.08,35.0,706.0,0.529,2,62.0,0.283,cajero,particular,bajo,cuenta,bajo,0
6037,272.92,4161.18,16,0.0,38.0,673.0,0.322,0,305.0,0.022,cajero,particular,bajo,cuenta,bajo,0
6038,195.36,23285.67,16,777.42,62.0,624.0,0.476,2,60.0,0.197,app,pyme,medio,tarjeta,medio,0
6039,414.21,7298.27,22,2245.06,66.0,582.0,0.234,1,18.0,0.052,app,particular,bajo,tarjeta,bajo,0
6040,207.81,10339.43,12,687.89,17.0,594.0,0.192,0,217.0,0.023,web,particular,bajo,tarjeta,bajo,0
6041,262.14,12241.99,21,499.96,23.0,582.0,0.381,1,300.0,0.066,web,particular,bajo,prestamo,bajo,0
6042,620.11,5797.47,16,9635.65,57.0,694.0,0.495,0,5.0,0.208,app,particular,bajo,tarjeta,bajo,0
6043,337.6,1477.17,18,5254.86,56.0,626.0,0.154,0,53.0,0.241,oficina,empresa,medio,inversion,bajo,0
6044,2577.36,7707.4,20,28208.19,77.0,734.0,0.055,0,11.0,0.042,api,particular,bajo,tarjeta,alto,0
6045,172.95,3793.66,17,2327.52,94.0,491.0,0.325,0,140.0,0.381,web,pyme,medio,transferencia,bajo,1
6046,638.16,1976.12,12,8173.32,31.0,611.0,0.234,0,13.0,0.01,app,pyme,alto,tarjeta,alto,1
6047,126.1,7469.55,20,0.0,56.0,665.0,0.559,0,103.0,0.05,app,particular,bajo,prestamo,medio,0
6048,1018.06,2418.58,19,2064.54,34.0,694.0,0.191,3,8.0,0.249,app,particular,medio,inversion,medio,1
6049,999.92,7359.97,16,4920.54,84.0,687.0,0.259,0,216.0,0.111,app,particular,bajo,cuenta,bajo,0
6050,6956.04,6555.26,18,27505.84,39.0,763.0,0.308,1,197.0,0.381,web,particular,bajo,tarjeta,medio,0
6051,2338.14,5201.71,15,5913.95,54.0,806.0,0.125,1,64.0,0.162,web,particular,bajo,transferencia,bajo,0
6052,110.96,2397.3,19,210.09,29.0,719.0,0.19,0,42.0,0.052,web,particular,bajo,transferencia,bajo,0
6053,1342.16,1534.07,20,2918.21,55.0,691.0,0.417,1,66.0,0.03,cajero,pyme,bajo,prestamo,bajo,0
6054,588.04,7502.01,18,0.0,46.0,726.0,0.148,2,29.0,0.137,app,particular,bajo,cuenta,bajo,0
6055,1382.76,21533.68,18,16931.39,119.0,671.0,0.289,0,42.0,0.03,app,particular,bajo,prestamo,medio,0
6056,301.34,13530.47,16,0.0,25.0,782.0,0.114,0,259.0,0.097,app,particular,bajo,prestamo,bajo,0
6057,1925.88,1736.24,23,13846.32,42.0,676.0,0.142,1,99.0,0.008,app,pyme,bajo,cuenta,medio,0
6058,695.54,4155.43,14,6821.22,45.0,664.0,0.242,0,9.0,0.03,web,particular,bajo,prestamo,alto,0
6059,377.62,4728.32,19,2882.97,41.0,722.0,0.387,0,147.0,0.103,oficina,pyme,bajo,tarjeta,medio,0
6060,215.09,1756.49,13,3326.57,38.0,623.0,0.27,0,2.0,0.201,cajero,particular,bajo,tarjeta,bajo,0
6061,163.62,3428.38,16,1599.97,53.0,811.0,0.215,0,45.0,0.159,web,empresa,bajo,cuenta,bajo,0
6062,270.55,2348.33,16,0.0,53.0,552.0,0.232,0,216.0,0.097,app,particular,alto,transferencia,bajo,0
6063,452.41,29591.06,12,1559.97,29.0,592.0,0.224,0,1.0,0.07,app,particular,alto,cuenta,bajo,0
6064,2055.78,7461.34,13,25676.7,82.0,773.0,0.314,0,153.0,0.194,app,particular,bajo,tarjeta,bajo,0
6065,3107.41,26786.52,15,32346.0,76.0,819.0,0.263,0,79.0,0.051,app,particular,bajo,transferencia,alto,0
6066,197.94,8030.77,24,1112.43,94.0,849.0,0.284,0,11.0,0.668,cajero,pyme,bajo,cuenta,bajo,0
6067,418.17,25624.22,12,0.0,50.0,634.0,0.392,1,27.0,0.159,web,particular,bajo,cuenta,bajo,0
6068,248.75,1523.15,17,955.22,10.0,673.0,0.169,0,61.0,0.137,app,particular,bajo,inversion,bajo,0
6069,140.66,21938.6,15,4931.74,81.0,707.0,0.036,0,234.0,0.339,app,particular,alto,tarjeta,bajo,0
6070,858.45,5531.81,21,4337.96,62.0,718.0,0.254,0,270.0,0.052,app,particular,bajo,tarjeta,bajo,0
6071,2546.35,5417.72,24,18442.03,61.0,771.0,0.409,0,23.0,0.203,cajero,empresa,bajo,cuenta,medio,0
6072,1879.69,16918.28,18,16076.49,116.0,718.0,0.313,0,68.0,0.229,app,particular,bajo,cuenta,medio,0
6073,842.61,5726.8,14,8863.96,66.0,900.0,0.148,0,124.0,0.031,app,pyme,medio,transferencia,medio,0
6074,954.51,10016.95,17,6080.35,32.0,776.0,0.402,2,43.0,0.077,app,pyme,medio,tarjeta,medio,0
6075,397.09,2467.87,17,1183.41,58.0,784.0,0.245,1,52.0,0.025,oficina,particular,bajo,cuenta,medio,0
6076,781.53,41388.86,22,6533.32,57.0,606.0,0.508,1,68.0,0.194,web,particular,bajo,transferencia,bajo,0
6077,228.04,2737.21,16,1931.22,140.0,758.0,0.281,0,44.0,0.055,web,particular,medio,transferencia,bajo,0
6078,4995.6,2083.63,15,13300.41,74.0,779.0,0.044,0,153.0,0.198,app,particular,bajo,transferencia,bajo,0
6079,4413.2,2515.19,9,59640.75,51.0,761.0,0.234,0,210.0,0.134,app,pyme,bajo,prestamo,alto,0
6080,342.1,1757.47,16,5645.38,115.0,538.0,0.203,0,181.0,0.145,cajero,particular,bajo,transferencia,bajo,0
6081,1498.76,984.82,18,8348.72,153.0,617.0,0.49,1,48.0,0.142,app,particular,medio,tarjeta,bajo,0
6082,1043.55,6611.03,14,13180.86,46.0,618.0,0.044,0,59.0,0.143,app,pyme,bajo,cuenta,bajo,0
6083,1328.91,1796.51,14,8458.5,25.0,668.0,0.166,0,33.0,0.18,web,particular,bajo,cuenta,alto,0
6084,367.13,3018.13,13,3920.88,41.0,657.0,0.381,0,26.0,0.154,app,empresa,bajo,cuenta,bajo,0
6085,127.59,725.3,19,0.0,31.0,900.0,0.154,0,25.0,0.121,app,particular,bajo,transferencia,bajo,0
6086,2832.67,29170.21,10,25392.74,54.0,641.0,0.194,2,122.0,0.173,oficina,particular,bajo,prestamo,medio,0
6087,2645.47,10040.11,22,23738.17,60.0,687.0,0.262,1,120.0,0.021,web,particular,bajo,cuenta,alto,0
6088,546.42,748.4,20,6802.97,37.0,737.0,0.404,1,128.0,0.49,app,particular,bajo,cuenta,bajo,0
6089,86.7,5033.85,19,0.0,83.0,693.0,0.222,0,78.0,0.03,app,banca_privada,bajo,transferencia,bajo,0
6090,186.01,4965.36,22,0.0,106.0,848.0,0.432,0,28.0,0.002,oficina,particular,bajo,tarjeta,bajo,0
6091,1415.16,5137.91,19,5012.26,124.0,728.0,0.085,1,91.0,0.112,app,empresa,bajo,transferencia,bajo,0
6092,685.51,8627.61,18,6573.14,103.0,662.0,0.224,0,57.0,0.051,app,banca_privada,bajo,inversion,bajo,0
6093,325.38,1321.76,16,3930.81,73.0,659.0,0.548,1,27.0,0.145,web,particular,bajo,transferencia,bajo,0
6094,560.13,2252.5,16,0.0,50.0,766.0,0.469,1,322.0,0.138,web,pyme,alto,cuenta,medio,0
6095,393.46,3586.94,13,137.55,51.0,797.0,0.261,0,30.0,0.131,api,particular,bajo,prestamo,bajo,0
6096,4561.4,10111.68,17,9985.15,37.0,735.0,0.271,0,2.0,0.049,app,particular,bajo,prestamo,bajo,0
6097,78.41,4195.26,23,0.0,19.0,641.0,0.245,0,3.0,0.009,app,empresa,bajo,transferencia,bajo,0
6098,1672.42,7377.95,6,14735.75,144.0,636.0,0.35,0,83.0,0.445,web,particular,bajo,cuenta,bajo,0
6099,529.4,1715.16,24,4528.95,117.0,737.0,0.184,0,80.0,0.001,web,empresa,bajo,transferencia,bajo,0
6100,1223.33,2875.58,15,14504.49,64.0,823.0,0.54,0,154.0,0.101,app,particular,medio,prestamo,bajo,0
6101,676.55,12187.84,18,2413.6,45.0,751.0,0.137,0,7.0,0.045,web,particular,bajo,tarjeta,bajo,0
6102,1548.41,10283.54,18,20989.12,32.0,657.0,0.215,1,100.0,0.358,app,particular,bajo,tarjeta,bajo,0
6103,1687.75,8083.38,12,15411.22,74.0,671.0,0.285,1,111.0,0.058,cajero,particular,bajo,cuenta,bajo,0
6104,155.27,13130.3,18,4951.09,94.0,515.0,0.076,1,87.0,0.051,cajero,particular,bajo,transferencia,bajo,0
6105,923.46,10755.67,21,0.0,90.0,782.0,0.199,1,243.0,0.016,web,pyme,bajo,cuenta,bajo,0
6106,296.69,3579.92,20,0.0,172.0,586.0,0.123,1,322.0,0.077,api,particular,bajo,tarjeta,bajo,0
6107,90.88,10489.45,19,2253.21,18.0,781.0,0.441,0,9.0,0.105,api,banca_privada,bajo,tarjeta,medio,0
6108,2305.23,6805.15,19,10715.61,49.0,695.0,0.343,0,303.0,0.169,app,particular,bajo,tarjeta,medio,0
6109,5831.49,4619.05,19,54436.33,11.0,862.0,0.175,2,173.0,0.065,app,particular,bajo,prestamo,bajo,0
6110,597.4,4080.04,20,6372.54,37.0,775.0,0.323,1,104.0,0.109,web,particular,medio,tarjeta,alto,0
6111,203.38,17293.06,15,1560.33,73.0,716.0,0.595,2,17.0,0.098,app,particular,bajo,tarjeta,bajo,0
6112,2345.35,12641.03,12,6090.49,56.0,687.0,0.358,0,33.0,0.14,app,particular,medio,cuenta,medio,0
6113,231.75,3763.04,21,2646.02,48.0,632.0,0.531,0,43.0,0.057,app,particular,bajo,tarjeta,bajo,0
6114,102.38,3054.43,18,0.0,120.0,692.0,0.016,0,72.0,0.361,api,particular,bajo,prestamo,bajo,0
6115,184.59,3545.28,20,465.8,24.0,675.0,0.36,0,23.0,0.102,app,particular,bajo,transferencia,bajo,0
6116,8514.84,12707.99,22,63166.23,43.0,560.0,0.048,0,216.0,0.078,oficina,particular,medio,cuenta,bajo,0
6117,3017.26,2240.86,15,17615.71,57.0,794.0,0.119,0,96.0,0.084,app,particular,bajo,tarjeta,medio,0
6118,1986.26,5398.61,13,27289.43,25.0,661.0,0.591,0,79.0,0.112,app,particular,bajo,tarjeta,bajo,0
6119,447.5,11448.17,14,5661.53,66.0,659.0,0.166,1,59.0,0.057,cajero,particular,bajo,cuenta,medio,0
6120,150.49,9190.66,20,6428.02,40.0,531.0,0.106,0,109.0,0.106,app,pyme,medio,tarjeta,bajo,0
6121,382.41,9573.88,14,904.03,52.0,649.0,0.094,0,65.0,0.005,app,particular,bajo,transferencia,bajo,0
6122,912.28,1342.01,19,8294.22,42.0,747.0,0.548,1,87.0,0.12,app,particular,medio,tarjeta,bajo,0
6123,4684.9,8917.11,29,33968.75,72.0,619.0,0.424,0,161.0,0.42,web,particular,medio,tarjeta,alto,1
6124,611.31,2836.64,10,577.02,44.0,599.0,0.149,0,156.0,0.061,app,particular,bajo,inversion,bajo,0
6125,822.73,3827.93,17,2426.74,17.0,662.0,0.426,0,11.0,0.005,app,empresa,medio,transferencia,bajo,0
6126,204.16,1251.4,21,9526.77,35.0,693.0,0.463,0,247.0,0.24,app,pyme,bajo,tarjeta,medio,0
6127,179.41,16106.45,22,2333.51,91.0,769.0,0.478,0,159.0,0.119,app,pyme,bajo,transferencia,bajo,0
6128,104.64,10475.17,14,1872.55,42.0,790.0,0.176,2,142.0,0.025,app,particular,bajo,prestamo,bajo,0
6129,34.33,3089.58,16,43.48,75.0,676.0,0.161,0,11.0,0.013,web,particular,medio,transferencia,bajo,0
6130,1049.59,8958.84,17,0.0,84.0,571.0,0.107,0,512.0,0.06,app,particular,bajo,cuenta,medio,0
6131,14148.59,13244.32,26,173492.84,139.0,634.0,0.399,0,83.0,0.169,app,pyme,bajo,tarjeta,medio,0
6132,3491.63,21150.81,13,45912.56,41.0,768.0,0.246,1,258.0,0.106,web,particular,bajo,transferencia,bajo,0
6133,1351.68,10436.45,15,15432.98,54.0,586.0,0.038,0,6.0,0.279,oficina,particular,bajo,inversion,medio,0
6134,2079.56,3769.13,17,12625.0,37.0,737.0,0.47,0,25.0,0.011,app,particular,bajo,prestamo,bajo,0
6135,847.04,2063.84,20,5543.41,107.0,881.0,0.159,1,101.0,0.039,app,pyme,bajo,cuenta,alto,0
6136,1437.34,52201.22,18,18220.55,37.0,762.0,0.313,1,108.0,0.184,app,particular,bajo,inversion,bajo,0
6137,1935.89,4284.96,14,14143.3,139.0,712.0,0.487,0,106.0,0.008,api,particular,bajo,tarjeta,bajo,0
6138,777.4,5909.45,16,8361.87,78.0,796.0,0.212,1,115.0,0.016,app,empresa,bajo,tarjeta,medio,0
6139,80.09,9177.16,19,0.0,79.0,717.0,0.499,0,7.0,0.06,app,particular,medio,tarjeta,bajo,0
6140,2327.39,14711.7,28,8884.3,54.0,649.0,0.542,1,15.0,0.143,web,banca_privada,bajo,transferencia,alto,0
6141,305.11,5121.29,25,1134.28,43.0,699.0,0.621,0,35.0,0.34,app,particular,bajo,tarjeta,medio,0
6142,296.21,16070.49,17,0.0,18.0,590.0,0.107,2,387.0,0.078,app,empresa,medio,inversion,bajo,1
6143,529.3,79751.26,10,10634.9,100.0,571.0,0.617,0,118.0,0.014,app,empresa,bajo,tarjeta,bajo,0
6144,773.7,4714.1,18,1088.99,42.0,669.0,0.295,0,179.0,0.037,web,particular,bajo,cuenta,medio,0
6145,2077.33,11037.1,21,20734.76,67.0,621.0,0.624,1,107.0,0.183,web,pyme,bajo,transferencia,bajo,0
6146,3378.25,2502.31,12,48456.5,35.0,619.0,0.267,0,41.0,0.244,web,particular,bajo,cuenta,bajo,0
6147,1145.46,4293.83,18,19681.72,45.0,591.0,0.333,0,2.0,0.087,oficina,particular,bajo,tarjeta,bajo,0
6148,1962.6,2880.51,12,23681.59,53.0,657.0,0.347,1,144.0,0.046,app,particular,medio,inversion,bajo,0
6149,772.02,2222.19,13,3014.81,84.0,619.0,0.229,0,148.0,0.066,cajero,particular,bajo,inversion,bajo,0
6150,231.79,2248.12,11,474.84,63.0,683.0,0.204,0,110.0,0.279,oficina,particular,bajo,transferencia,medio,0
6151,4026.41,24741.39,13,36440.41,18.0,623.0,0.417,0,419.0,0.071,oficina,particular,bajo,cuenta,bajo,0
6152,185.14,34831.66,19,0.0,143.0,621.0,0.359,1,56.0,0.243,oficina,banca_privada,medio,transferencia,alto,0
6153,175.16,22803.96,16,0.0,61.0,663.0,0.169,0,49.0,0.14,app,pyme,bajo,prestamo,bajo,0
6154,673.28,5601.1,22,6210.87,62.0,540.0,0.26,1,69.0,0.067,app,particular,bajo,tarjeta,bajo,0
6155,615.84,14552.06,21,4083.51,62.0,605.0,0.241,0,20.0,0.223,web,particular,bajo,tarjeta,alto,0
6156,852.37,1595.8,19,12678.49,54.0,785.0,0.25,1,110.0,0.096,app,particular,bajo,tarjeta,alto,0
6157,5342.59,414.19,13,15493.16,136.0,738.0,0.281,0,165.0,0.037,web,particular,bajo,tarjeta,alto,0
6158,547.1,4497.26,15,5037.99,15.0,681.0,0.463,1,29.0,0.028,app,empresa,medio,tarjeta,bajo,0
6159,234.03,7611.35,15,23.96,103.0,552.0,0.192,0,41.0,0.099,app,banca_privada,bajo,cuenta,bajo,0
6160,1201.87,4757.43,14,2466.55,46.0,591.0,0.295,0,50.0,0.272,cajero,particular,bajo,transferencia,bajo,0
6161,5522.8,7712.07,29,24688.14,24.0,658.0,0.27,0,21.0,0.002,web,particular,medio,transferencia,medio,0
6162,2170.26,6686.0,20,18170.55,92.0,713.0,0.393,0,269.0,0.088,web,particular,alto,tarjeta,medio,0
6163,853.42,3918.02,15,14576.22,55.0,627.0,0.123,0,62.0,0.083,app,particular,medio,inversion,bajo,0
6164,646.01,4016.78,21,8384.89,42.0,728.0,0.446,0,62.0,0.074,web,particular,bajo,transferencia,bajo,0
6165,2129.79,9045.83,19,22889.8,64.0,666.0,0.389,0,46.0,0.158,cajero,particular,alto,transferencia,medio,0
6166,166.54,37295.17,15,3151.05,50.0,754.0,0.17,1,110.0,0.017,web,particular,bajo,transferencia,bajo,0
6167,438.36,4224.39,27,5707.0,74.0,716.0,0.065,1,143.0,0.047,web,particular,medio,tarjeta,bajo,0
6168,242.67,22996.93,19,1032.5,57.0,755.0,0.235,0,158.0,0.028,web,pyme,bajo,transferencia,bajo,0
6169,5165.86,3198.94,23,48675.14,48.0,681.0,0.078,0,27.0,0.199,app,pyme,bajo,cuenta,bajo,0
6170,8981.11,3037.73,21,105881.19,64.0,635.0,0.103,1,188.0,0.005,web,particular,bajo,inversion,bajo,0
6171,3824.64,15009.47,17,47759.18,32.0,752.0,0.149,1,1.0,0.079,api,particular,bajo,prestamo,bajo,0
6172,560.68,30641.3,14,2934.78,81.0,693.0,0.573,0,21.0,0.084,web,pyme,bajo,transferencia,bajo,0
6173,115.41,2310.9,15,0.0,58.0,696.0,0.356,0,106.0,0.044,app,particular,medio,tarjeta,bajo,0
6174,892.28,918.55,22,8543.49,118.0,720.0,0.465,1,262.0,0.298,web,empresa,bajo,cuenta,bajo,0
6175,352.63,4234.43,20,762.44,80.0,779.0,0.443,1,266.0,0.214,web,particular,medio,cuenta,alto,0
6176,721.61,22307.74,12,6557.46,78.0,716.0,0.171,0,162.0,0.351,api,empresa,bajo,cuenta,bajo,0
6177,855.62,9041.85,18,10013.59,84.0,770.0,0.574,0,28.0,0.242,oficina,particular,bajo,tarjeta,bajo,0
6178,3719.94,1146.87,18,23597.36,114.0,484.0,0.104,0,47.0,0.256,app,pyme,bajo,tarjeta,bajo,0
6179,849.19,3359.49,16,7783.57,62.0,724.0,0.338,0,54.0,0.129,app,particular,bajo,inversion,bajo,0
6180,1121.52,7993.55,34,12439.89,18.0,801.0,0.393,0,18.0,0.245,web,pyme,bajo,transferencia,bajo,0
6181,3657.26,18988.66,13,24339.15,77.0,770.0,0.434,0,51.0,0.051,app,particular,bajo,tarjeta,medio,0
6182,1079.85,4623.49,16,7973.01,61.0,596.0,0.235,0,79.0,0.214,web,particular,medio,transferencia,medio,0
6183,395.26,11870.36,22,3355.35,44.0,624.0,0.19,0,163.0,0.064,oficina,pyme,bajo,prestamo,bajo,0
6184,200.36,12937.89,11,0.0,30.0,828.0,0.276,0,116.0,0.016,web,particular,bajo,transferencia,bajo,0
6185,1219.25,6947.89,19,4180.73,32.0,885.0,0.525,0,13.0,0.024,app,particular,bajo,transferencia,bajo,0
6186,1829.91,4918.4,15,12620.61,68.0,722.0,0.475,0,2.0,0.078,oficina,particular,bajo,transferencia,bajo,0
6187,1197.84,12337.32,20,7989.93,47.0,900.0,0.18,1,5.0,0.096,oficina,pyme,medio,tarjeta,bajo,0
6188,1277.16,4057.84,21,4895.98,61.0,663.0,0.259,1,17.0,0.236,app,pyme,bajo,transferencia,bajo,0
6189,6191.38,3399.51,19,41584.52,32.0,787.0,0.174,1,160.0,0.076,web,particular,medio,transferencia,bajo,0
6190,949.23,1414.0,20,4044.33,110.0,605.0,0.274,0,25.0,0.275,web,pyme,bajo,cuenta,bajo,0
6191,639.15,533.93,15,4097.86,31.0,722.0,0.185,0,259.0,0.13,cajero,empresa,bajo,cuenta,bajo,0
6192,3332.79,1557.75,14,10327.6,71.0,576.0,0.675,1,73.0,0.031,app,pyme,bajo,transferencia,medio,0
6193,765.57,5819.63,22,1635.58,68.0,735.0,0.323,1,53.0,0.15,app,particular,bajo,inversion,bajo,1
6194,598.67,21854.33,14,9780.85,72.0,629.0,0.081,0,230.0,0.017,web,particular,bajo,prestamo,medio,0
6195,1893.98,9108.36,16,1895.54,20.0,600.0,0.193,0,152.0,0.128,app,particular,bajo,cuenta,medio,0
6196,283.51,21788.71,18,3267.22,107.0,808.0,0.481,2,34.0,0.101,app,particular,bajo,tarjeta,medio,0
6197,112.35,4940.99,18,0.0,57.0,730.0,0.33,0,88.0,0.253,oficina,particular,medio,cuenta,medio,0
6198,2035.5,8346.69,14,15495.81,36.0,614.0,0.302,1,38.0,0.015,app,pyme,medio,transferencia,bajo,0
6199,6527.11,3659.77,20,39942.34,93.0,624.0,0.408,0,93.0,0.011,web,particular,bajo,cuenta,bajo,0
6200,7484.62,713.15,16,44618.1,67.0,551.0,0.141,0,83.0,0.217,api,particular,bajo,tarjeta,bajo,0
6201,352.36,1749.85,16,1629.42,60.0,626.0,0.275,0,183.0,0.188,web,particular,alto,tarjeta,bajo,0
6202,632.69,3301.32,15,267.46,90.0,623.0,0.268,0,25.0,0.28,web,particular,bajo,transferencia,bajo,0
6203,86.89,7915.04,9,0.0,15.0,714.0,0.534,1,254.0,0.085,web,pyme,bajo,transferencia,bajo,0
6204,593.41,1390.43,19,400.35,33.0,697.0,0.275,0,313.0,0.305,app,particular,bajo,tarjeta,bajo,0
6205,24387.6,8585.55,15,234523.42,108.0,599.0,0.446,0,110.0,0.126,app,empresa,medio,cuenta,bajo,1
6206,395.08,8966.69,18,0.0,34.0,596.0,0.217,0,78.0,0.022,web,particular,bajo,cuenta,bajo,0
6207,7268.47,1359.04,24,10824.3,72.0,834.0,0.299,0,82.0,0.039,app,particular,medio,prestamo,medio,0
6208,151.13,11840.29,19,4079.45,75.0,755.0,0.45,1,58.0,0.06,app,pyme,bajo,cuenta,medio,0
6209,963.42,4933.88,19,10112.48,66.0,759.0,0.311,0,166.0,0.063,app,pyme,bajo,prestamo,bajo,0
6210,885.62,1433.78,11,4298.68,74.0,677.0,0.061,0,415.0,0.026,cajero,particular,medio,tarjeta,alto,0
