cliente_id,edad,antiguedad_cliente,ingresos_mensuales,situacion_laboral,estado_civil,nivel_estudios,provincia_riesgo,segmento_cliente,num_productos,saldo_medio_3m,limite_credito,deuda_total,cuota_mensual_prestamos,utilizacion_credito,porcentaje_ahorro,ratio_endeudamiento,retrasos_30d_12m,retrasos_60d_12m,retrasos_90d_12m,impagos_previos,consultas_credito_6m,nuevas_cuentas_12m,uso_banca_digital,alertas_fraude_12m,reclamaciones_12m,tiene_hipoteca,tiene_prestamo_personal,tiene_tarjeta_credito,tiene_seguro,score_interno,default,dias_mora_actual,recobro_gestionado,refinanciado_post
3215,58,20.4,1002.01,asalariado,casado,medios,bajo,bajo,1,703.35,3283.69,4516.09,89.86,0.511,0.702,0.09,0,0,0,0,1,0,0.89,0,2,0,0,0,1,950,0,0,0,0
3216,51,14.4,1718.0,autonomo,divorciado,basicos,bajo,medio,6,2014.94,3802.76,6347.5,185.12,0.943,1.173,0.108,0,0,0,0,1,2,0.316,0,0,0,0,1,1,950,0,0,0,0
3217,48,14.9,3043.01,asalariado,soltero,medios,bajo,alto,5,4679.09,13019.74,8148.21,271.15,0.515,1.538,0.089,1,1,1,0,1,0,0.266,0,1,0,1,1,1,914,0,0,0,0
3218,23,7.1,2087.54,asalariado,soltero,medios,medio,medio,5,3292.86,12359.58,5867.84,66.12,0.787,1.577,0.032,1,0,0,0,1,0,0.696,0,1,0,0,1,0,950,0,0,0,0
3219,21,4.2,3830.73,temporal,soltero,medios,medio,alto,1,10424.42,14903.22,43173.43,1686.25,0.472,2.721,0.44,0,0,0,0,3,0,1.0,0,0,0,0,0,1,888,0,0,0,0
3220,42,8.6,1245.15,asalariado,divorciado,medios,medio,bajo,4,3056.21,5265.47,10657.06,150.25,0.193,2.454,0.121,1,0,1,0,1,1,1.0,0,0,0,0,1,0,878,0,0,0,0
3221,53,14.9,2625.11,asalariado,casado,medios,medio,medio,1,2005.08,7105.65,11864.07,227.02,0.573,0.764,0.086,0,0,0,0,3,0,0.873,0,0,0,1,0,1,938,0,0,0,0
3222,44,0.0,2010.87,asalariado,casado,universitarios,medio,medio,2,1735.31,7486.5,4460.59,114.28,0.408,0.863,0.057,1,2,0,1,2,2,0.715,0,0,0,0,1,0,731,0,0,0,0
3223,44,4.8,2829.72,asalariado,soltero,universitarios,bajo,medio,4,6355.62,12096.51,7944.02,97.08,0.429,2.246,0.034,0,0,0,0,2,1,0.535,0,0,0,0,1,0,929,0,0,0,0
3224,27,8.0,1180.01,temporal,soltero,universitarios,bajo,bajo,4,2011.22,2476.95,2914.4,33.95,0.299,1.704,0.029,0,1,0,0,2,0,0.743,0,3,0,1,1,0,875,0,0,0,0
3225,34,10.2,2949.29,desempleado,soltero,universitarios,medio,medio,1,602.32,10023.27,7357.08,188.72,0.34,0.204,0.064,3,0,0,0,3,1,0.627,0,0,1,0,0,1,917,0,0,0,0
3226,59,19.9,786.77,autonomo,viudo,basicos,medio,bajo,1,1163.14,1852.55,7163.15,260.92,0.247,1.478,0.332,1,0,0,0,1,0,1.0,0,0,1,0,1,0,950,0,0,0,0
3227,38,10.1,3379.25,jubilado,casado,medios,bajo,alto,6,5751.78,8872.16,26121.43,787.11,0.71,1.702,0.233,0,1,0,0,1,1,0.562,0,0,0,0,1,0,918,0,0,0,0
3228,38,14.9,2123.83,jubilado,soltero,universitarios,bajo,medio,3,-1095.1,8667.18,8819.71,299.15,0.597,-0.516,0.141,0,0,0,0,1,1,0.557,0,0,1,0,0,0,950,0,0,0,0
3229,31,2.6,2435.17,asalariado,casado,universitarios,medio,medio,6,-513.32,8800.15,12968.54,178.22,0.583,-0.211,0.073,0,0,0,0,4,0,0.993,0,0,1,0,1,0,941,0,0,0,0
3230,61,18.5,1441.58,temporal,soltero,medios,bajo,medio,1,685.74,5123.28,0.0,0.0,0.267,0.476,0.0,1,0,0,1,3,1,0.573,0,0,0,0,1,0,898,0,0,0,0
3231,31,9.0,4602.2,temporal,casado,medios,medio,alto,2,5892.05,20966.35,40860.21,1354.34,0.489,1.28,0.294,0,1,0,0,3,2,0.268,0,0,0,0,1,1,869,0,0,0,0
3232,51,9.9,2332.86,temporal,soltero,medios,alto,medio,2,2498.5,6567.86,7256.2,114.95,0.758,1.071,0.049,1,1,0,0,2,0,0.554,0,1,1,0,1,1,929,0,0,0,0
3233,25,2.9,3544.02,asalariado,divorciado,universitarios,alto,alto,2,-1555.02,9066.54,21413.85,663.2,0.585,-0.439,0.187,0,0,0,1,3,0,0.388,1,1,0,0,0,0,796,0,0,0,0
3234,18,4.2,1714.19,desempleado,soltero,universitarios,alto,medio,2,2213.78,6673.39,9075.39,207.47,0.051,1.291,0.121,2,0,0,0,2,1,0.601,0,0,0,1,1,1,890,0,0,0,0
3235,44,8.8,1205.49,jubilado,soltero,universitarios,alto,bajo,3,-702.46,2584.94,10985.79,349.37,0.362,-0.583,0.29,1,0,0,0,1,0,0.559,0,0,1,1,1,0,904,0,0,0,0
3236,36,8.2,3670.67,asalariado,casado,postgrado,bajo,alto,1,6430.31,11315.48,21744.71,828.89,0.02,1.752,0.226,0,0,0,0,2,0,0.838,0,1,1,0,0,0,950,0,0,0,0
3237,55,17.1,1116.77,asalariado,soltero,medios,medio,bajo,1,2097.61,2334.8,4628.9,162.14,0.357,1.878,0.145,1,1,0,0,1,1,0.951,1,1,0,1,1,1,950,0,0,0,0
3238,50,22.3,1342.03,jubilado,soltero,postgrado,medio,bajo,5,2260.4,2849.52,7887.84,250.57,0.39,1.684,0.187,1,0,0,0,1,0,0.415,1,1,1,0,1,0,950,0,0,0,0
3239,57,21.8,1552.66,asalariado,divorciado,basicos,medio,medio,2,1490.85,7509.94,9085.01,274.74,0.125,0.96,0.177,0,0,0,0,5,0,0.949,1,0,1,0,1,1,950,0,0,0,0
3240,41,10.6,3597.4,asalariado,casado,universitarios,bajo,alto,2,1969.96,13453.39,18583.97,247.26,0.628,0.548,0.069,1,2,0,0,1,1,0.786,0,0,0,0,0,1,920,0,0,0,0
3241,40,0.1,1239.11,asalariado,casado,basicos,bajo,bajo,6,1683.45,1484.51,8448.96,252.23,0.459,1.359,0.204,0,0,0,1,1,0,0.851,0,0,0,1,1,0,843,0,0,0,0
3242,40,5.8,1874.95,jubilado,casado,medios,medio,medio,2,3058.97,7695.92,7900.79,118.62,0.225,1.631,0.063,0,0,0,0,3,2,0.673,0,0,0,0,1,1,893,0,0,0,0
3243,69,3.9,1705.7,desempleado,soltero,basicos,bajo,medio,2,-565.13,9323.71,6276.47,135.09,0.183,-0.331,0.079,3,2,0,0,2,0,0.466,0,0,1,1,1,0,798,0,0,0,0
3244,36,7.3,2190.59,asalariado,soltero,universitarios,medio,medio,4,2797.32,6382.54,11972.45,185.66,0.167,1.277,0.085,2,0,0,0,5,1,0.709,0,1,1,0,1,0,937,0,0,0,0
3245,57,23.0,1785.52,asalariado,casado,medios,medio,medio,2,1500.56,4336.76,12903.22,187.03,0.276,0.84,0.105,2,1,0,0,3,0,0.626,1,0,1,1,1,1,950,0,0,0,0
3246,21,2.5,2470.09,asalariado,casado,medios,alto,medio,3,4419.2,6694.13,15965.48,598.8,0.191,1.789,0.242,1,0,0,0,1,2,0.65,0,0,0,0,1,0,913,0,0,0,0
3247,18,0.0,1521.03,jubilado,viudo,basicos,bajo,medio,3,1668.27,2065.49,9427.45,176.86,0.174,1.097,0.116,1,1,0,0,2,3,0.652,0,0,0,0,1,0,801,0,0,0,0
3248,41,17.1,1934.1,desempleado,divorciado,medios,medio,medio,3,1181.94,9037.39,12393.3,486.22,0.294,0.611,0.251,1,1,0,1,0,1,0.617,0,0,0,0,1,1,899,0,0,0,0
3249,31,0.0,3536.02,jubilado,soltero,medios,bajo,alto,2,8020.72,14865.73,15684.24,267.67,0.051,2.268,0.076,0,0,0,0,2,2,0.371,0,1,0,1,1,0,888,0,0,0,0
3250,18,1.7,1616.6,asalariado,casado,medios,medio,medio,4,1351.09,4938.98,2462.79,78.87,0.59,0.836,0.049,0,0,0,0,4,2,0.826,0,1,0,1,1,1,858,0,0,0,0
3251,64,26.4,1821.27,asalariado,divorciado,universitarios,alto,medio,2,2366.26,10760.76,7282.11,246.75,0.393,1.299,0.135,0,0,0,1,1,1,0.514,0,0,1,0,1,0,918,0,0,0,0
3252,56,21.5,2666.57,temporal,casado,universitarios,medio,medio,3,6821.6,5375.76,15982.17,387.44,0.0,2.558,0.145,1,0,0,0,2,1,0.285,1,0,0,1,1,1,950,0,0,0,0
3253,55,9.2,1571.92,desempleado,soltero,basicos,bajo,medio,2,1189.88,5551.87,11905.37,254.37,0.263,0.757,0.162,1,0,1,0,2,1,0.556,0,0,0,0,1,0,868,0,0,0,0
3254,44,11.2,1543.64,desempleado,divorciado,medios,bajo,medio,2,3619.43,10614.39,10503.53,256.27,0.14,2.345,0.166,2,0,0,0,1,1,0.666,0,0,1,0,1,1,950,0,0,0,0
3255,52,11.5,1757.91,asalariado,soltero,medios,medio,medio,4,2435.94,5180.79,7574.49,268.7,0.541,1.386,0.153,0,1,0,0,1,1,0.661,0,0,1,1,0,1,901,0,0,0,0
3256,33,6.3,2595.44,jubilado,casado,universitarios,bajo,medio,6,623.66,13224.91,11176.53,228.73,0.458,0.24,0.088,0,1,0,0,2,0,0.714,0,0,0,1,0,1,936,0,0,0,0
3257,46,7.9,1829.66,autonomo,casado,medios,bajo,medio,6,3618.0,4197.29,11336.45,404.52,0.498,1.977,0.221,0,0,1,0,4,1,1.0,0,0,0,1,1,1,870,0,0,0,0
3258,46,6.7,1176.68,jubilado,casado,medios,bajo,bajo,1,2048.46,6589.2,4113.94,100.23,0.653,1.741,0.085,2,0,1,0,2,0,0.809,0,0,0,0,1,0,791,0,0,0,0
3259,59,16.4,1377.47,temporal,casado,postgrado,bajo,bajo,4,322.55,5132.72,9650.0,134.29,0.764,0.234,0.097,2,1,0,0,1,1,0.909,0,1,0,0,1,1,890,0,0,0,0
3260,50,7.9,2766.12,asalariado,soltero,basicos,bajo,medio,1,2395.46,5563.82,5406.96,147.84,0.755,0.866,0.053,3,0,0,0,2,0,0.677,0,0,0,0,1,1,837,0,0,0,0
3261,33,7.8,1432.68,jubilado,soltero,basicos,bajo,medio,4,3613.71,3972.26,6115.3,195.56,0.32,2.522,0.136,0,0,0,0,4,1,0.847,0,1,0,0,1,0,943,0,0,0,0
3262,32,10.0,2347.45,asalariado,casado,postgrado,bajo,medio,2,1631.07,4603.75,13467.95,316.33,0.438,0.695,0.135,1,0,0,1,0,0,0.99,1,0,0,0,1,0,907,0,0,0,0
3263,62,13.8,4532.25,autonomo,soltero,medios,medio,alto,2,8233.03,21218.91,20908.0,217.91,0.459,1.817,0.048,2,0,0,0,1,0,0.563,0,0,1,1,1,1,932,0,0,0,0
3264,32,3.1,2512.65,temporal,soltero,universitarios,medio,medio,3,4383.94,8638.1,4658.47,51.99,0.246,1.745,0.021,3,0,0,1,1,1,0.75,1,0,0,0,1,1,830,0,0,0,0
3265,31,10.2,711.87,autonomo,divorciado,universitarios,bajo,bajo,1,1747.66,500.0,4723.48,129.02,0.3,2.455,0.181,1,0,0,0,1,1,0.854,0,1,0,0,0,0,906,0,0,0,0
3266,45,0.8,1156.9,autonomo,divorciado,medios,bajo,bajo,2,2370.84,648.77,4908.89,182.03,0.152,2.049,0.157,2,0,0,0,1,0,0.84,0,0,0,0,0,1,826,0,0,0,0
3267,23,0.0,1309.77,asalariado,divorciado,universitarios,bajo,bajo,1,1575.87,2851.13,1388.54,49.19,0.121,1.203,0.038,1,0,0,0,3,1,0.42,0,0,1,0,1,0,814,0,0,0,0
3268,24,6.9,2407.52,temporal,casado,basicos,bajo,medio,3,2494.96,11393.16,21553.95,328.22,0.508,1.036,0.136,2,0,1,0,3,0,0.504,0,0,0,0,1,1,797,0,0,0,0
3269,51,20.2,1380.45,asalariado,casado,universitarios,alto,bajo,2,1929.34,3313.15,11822.49,200.68,0.06,1.398,0.145,0,0,0,0,3,0,0.881,0,0,1,0,0,1,950,0,0,0,0
3270,49,7.7,2422.3,desempleado,viudo,medios,bajo,medio,4,3931.95,9668.27,20246.71,761.59,0.216,1.623,0.314,1,1,1,0,1,0,0.614,1,0,0,0,1,1,839,0,0,0,0
3271,47,24.9,3714.81,temporal,soltero,basicos,medio,alto,4,5633.29,11832.74,14288.32,187.14,0.291,1.516,0.05,1,0,0,0,1,2,0.699,0,0,0,0,0,1,950,0,0,0,0
3272,70,7.5,4488.12,jubilado,soltero,basicos,bajo,alto,5,6135.55,9982.98,15234.15,475.14,0.253,1.367,0.106,4,0,0,0,2,0,0.781,0,0,0,0,1,1,950,0,0,0,0
3273,52,19.3,4039.22,asalariado,casado,medios,medio,alto,2,8490.71,24969.13,28095.99,550.25,0.656,2.102,0.136,0,0,0,1,0,2,0.425,0,0,0,1,0,0,950,0,0,0,0
3274,56,10.5,1591.16,asalariado,soltero,basicos,bajo,medio,5,1758.75,3814.21,5652.62,178.53,0.667,1.105,0.112,1,0,0,0,4,0,0.823,0,1,0,1,0,1,950,0,0,0,0
3275,29,10.5,2344.36,jubilado,soltero,basicos,bajo,medio,3,1648.29,9685.16,10084.81,177.1,0.783,0.703,0.076,1,0,0,0,2,3,0.966,0,0,0,0,1,1,943,0,0,0,0
3276,38,11.6,1948.72,asalariado,casado,basicos,medio,medio,2,93.74,5082.04,9574.83,149.8,0.24,0.048,0.077,1,0,0,0,3,1,0.786,0,1,0,0,1,1,950,0,0,0,0
3277,30,8.2,5300.11,autonomo,casado,universitarios,bajo,alto,5,13155.68,26619.25,28382.99,825.05,0.42,2.482,0.156,2,0,0,0,2,0,0.752,0,2,0,1,1,1,950,0,0,0,0
3278,45,6.3,2748.63,asalariado,soltero,universitarios,medio,medio,2,2013.38,10091.71,11765.96,189.45,0.231,0.733,0.069,2,0,0,0,1,0,0.611,0,1,0,0,1,1,900,0,0,0,0
3279,47,6.5,2471.64,jubilado,soltero,medios,alto,medio,4,2773.77,8988.88,9947.9,207.57,0.34,1.122,0.084,0,0,0,0,2,0,0.881,0,2,0,0,1,0,900,0,0,0,0
3280,37,9.4,1320.9,asalariado,casado,basicos,medio,bajo,2,2350.89,3556.16,3674.63,118.72,0.319,1.78,0.09,2,0,0,0,2,0,0.271,0,0,0,0,0,0,898,0,0,0,0
3281,42,14.9,2461.86,asalariado,divorciado,basicos,bajo,medio,4,444.2,6914.4,13144.1,168.86,0.599,0.18,0.069,3,0,1,0,1,1,0.539,0,0,0,0,0,0,938,0,0,0,0
3282,50,17.1,3594.02,asalariado,divorciado,medios,medio,alto,1,3817.16,10237.3,5899.73,125.21,0.213,1.062,0.035,1,0,0,0,1,0,0.729,0,0,1,0,1,0,950,0,0,0,0
3283,46,0.4,1590.2,autonomo,viudo,medios,bajo,medio,1,2796.49,4962.66,6095.84,107.19,0.289,1.759,0.067,0,0,0,0,3,1,0.594,0,0,0,0,0,0,838,0,0,0,0
3284,50,7.8,3618.57,asalariado,soltero,medios,medio,alto,1,6007.68,9510.46,19822.04,693.09,0.42,1.66,0.192,0,0,0,0,0,1,0.462,0,1,0,0,1,1,940,0,0,0,0
3285,41,3.8,2602.91,jubilado,soltero,universitarios,bajo,medio,4,4063.49,11531.3,15655.34,177.75,0.061,1.561,0.068,0,0,0,0,3,0,0.56,0,1,0,0,1,0,948,0,0,0,0
3286,33,9.6,1873.59,asalariado,divorciado,medios,medio,medio,6,1341.22,4645.36,17171.29,322.77,0.478,0.716,0.172,3,0,0,0,0,1,0.498,0,1,0,1,0,1,938,0,0,0,0
3287,30,7.1,2464.63,asalariado,divorciado,basicos,medio,medio,2,1784.42,3957.23,14748.57,528.49,0.241,0.724,0.214,0,0,0,0,2,0,0.331,0,1,0,0,1,0,912,0,0,0,0
3288,31,6.1,2805.43,asalariado,soltero,universitarios,bajo,medio,3,3383.81,11520.77,15412.41,188.63,0.188,1.206,0.067,0,0,0,0,0,1,0.954,0,0,0,0,1,0,950,0,0,0,0
3289,49,14.7,980.22,temporal,casado,universitarios,medio,bajo,4,607.89,3479.74,6253.54,86.05,0.559,0.62,0.088,3,0,0,0,0,1,0.457,1,0,0,0,1,1,935,0,0,0,0
3290,48,7.6,3632.35,asalariado,soltero,postgrado,alto,alto,6,5414.93,16888.77,23557.73,283.79,0.329,1.491,0.078,0,1,0,0,0,0,0.604,0,0,0,1,1,1,950,0,0,0,0
3291,39,9.1,2590.98,asalariado,casado,basicos,bajo,medio,2,3820.68,6728.69,11556.93,220.47,0.694,1.475,0.085,2,0,0,0,5,1,0.681,0,0,0,0,1,0,846,0,0,0,0
3292,43,15.7,1592.57,asalariado,casado,medios,bajo,medio,4,971.41,6670.82,7171.89,228.4,0.243,0.61,0.143,1,0,0,0,2,4,0.548,0,1,0,0,0,0,950,0,0,0,0
3293,23,5.5,2298.89,asalariado,viudo,medios,alto,medio,2,2196.16,8948.32,17967.22,327.52,0.273,0.955,0.142,1,1,0,0,4,1,0.629,0,0,0,1,1,1,804,0,0,0,0
3294,43,8.7,3136.89,asalariado,soltero,postgrado,medio,alto,3,4861.43,6273.91,20390.69,640.63,0.039,1.55,0.204,0,0,1,0,2,1,0.434,0,0,0,0,1,0,908,0,0,0,0
3295,46,14.3,6052.52,asalariado,casado,universitarios,bajo,alto,2,8045.0,25856.77,34226.7,500.36,0.508,1.329,0.083,0,1,0,0,1,0,0.95,0,1,0,1,1,1,950,0,0,0,0
3296,30,6.3,1851.82,autonomo,divorciado,medios,alto,medio,2,5195.72,11674.84,12652.21,463.33,0.642,2.806,0.25,1,0,0,0,2,0,1.0,0,1,0,0,0,0,874,0,0,0,0
3297,48,0.0,3767.45,jubilado,casado,universitarios,bajo,alto,4,9947.24,7008.64,14548.4,204.32,0.663,2.64,0.054,0,1,0,0,5,1,0.739,0,0,0,0,1,1,786,0,0,0,0
3298,30,13.0,1853.7,asalariado,soltero,universitarios,bajo,medio,2,4283.72,2376.54,2666.6,91.98,0.245,2.311,0.05,1,0,0,0,1,0,1.0,0,0,0,0,1,1,950,0,0,0,0
3299,49,7.9,1109.07,temporal,casado,universitarios,medio,bajo,3,1788.96,5281.95,2715.81,81.69,0.607,1.613,0.074,2,0,0,1,0,0,0.922,0,2,0,1,1,1,875,0,0,0,0
3300,43,8.1,1508.26,autonomo,soltero,medios,bajo,medio,2,1374.36,6631.78,3797.94,86.01,0.267,0.911,0.057,2,0,0,0,2,1,0.198,0,0,1,0,0,0,923,0,0,0,0
3301,53,3.3,2509.97,asalariado,viudo,medios,medio,medio,1,2721.47,9173.66,12667.57,420.71,0.311,1.084,0.168,0,1,1,0,3,2,0.513,0,0,1,0,0,0,786,0,0,0,0
3302,52,23.8,4047.06,asalariado,casado,basicos,bajo,alto,5,2576.99,14494.45,28217.44,663.04,0.299,0.637,0.164,0,1,0,1,1,3,0.896,0,0,1,0,0,1,950,0,0,0,0
3303,60,5.7,1319.94,jubilado,viudo,medios,alto,bajo,3,1797.81,5081.59,7887.97,120.65,0.347,1.362,0.091,0,0,0,0,1,0,0.723,0,1,0,0,1,0,838,0,0,0,0
3304,37,6.8,1489.96,asalariado,viudo,universitarios,alto,medio,2,854.36,6938.74,8420.49,138.76,0.296,0.573,0.093,0,1,0,0,4,2,0.759,0,0,0,0,0,0,841,0,0,0,0
3305,52,5.5,3963.62,temporal,divorciado,medios,alto,alto,1,5723.49,21231.03,15235.9,314.2,0.351,1.444,0.079,1,1,0,0,2,2,0.649,0,0,1,0,1,1,878,0,0,0,0
3306,38,10.6,1535.57,desempleado,casado,medios,bajo,medio,5,2237.33,7827.54,11793.8,412.82,0.528,1.457,0.269,2,1,1,0,2,1,1.0,0,0,0,0,1,1,772,1,30,0,1
3307,43,11.7,2194.37,autonomo,soltero,universitarios,medio,medio,5,880.75,8200.52,20615.6,281.75,0.235,0.401,0.128,0,1,0,0,3,0,0.685,0,1,1,1,0,1,939,0,0,0,0
3308,41,12.6,2108.5,temporal,casado,postgrado,bajo,medio,4,2044.88,5964.05,6421.54,213.49,0.145,0.97,0.101,0,0,0,0,3,0,0.479,0,0,0,0,1,1,950,0,0,0,0
3309,32,0.6,1951.42,autonomo,casado,universitarios,medio,medio,3,3343.19,5547.76,4854.46,64.26,0.37,1.713,0.033,1,0,0,0,0,3,0.28,0,0,0,1,1,1,886,0,0,0,0
3310,44,18.4,2076.79,temporal,casado,universitarios,bajo,medio,1,2455.07,6649.39,3146.19,121.5,0.512,1.182,0.059,1,0,0,0,1,0,0.52,0,0,0,1,1,0,950,0,0,0,0
3311,57,11.6,1609.58,asalariado,casado,universitarios,alto,medio,1,1015.28,4550.48,2114.17,47.32,0.243,0.631,0.029,4,1,0,0,0,2,0.926,0,0,0,0,1,1,832,0,0,0,0
3312,39,5.5,2708.93,asalariado,divorciado,medios,medio,medio,1,4938.73,2666.51,27018.92,509.24,0.142,1.823,0.188,0,0,0,0,4,0,0.364,0,2,0,0,1,0,921,0,0,0,0
3313,55,15.4,3523.12,asalariado,casado,basicos,alto,alto,2,906.12,13461.73,18048.26,664.2,0.498,0.257,0.189,0,1,0,0,1,0,0.986,0,0,0,0,1,0,950,0,0,0,0
3314,18,5.3,1082.36,asalariado,divorciado,universitarios,medio,bajo,4,849.88,3110.27,4263.21,167.93,0.313,0.785,0.155,0,0,0,0,0,1,0.971,0,1,0,0,1,1,936,0,0,0,0
3315,62,19.5,2333.14,autonomo,soltero,medios,bajo,medio,3,4840.05,11894.86,12117.52,250.01,0.56,2.074,0.107,0,0,0,0,1,0,0.966,0,0,1,0,1,0,950,0,0,0,0
3316,28,6.7,4891.15,asalariado,casado,basicos,medio,alto,4,8081.32,20754.96,36670.63,882.92,0.145,1.652,0.181,0,1,1,0,1,1,0.762,0,0,0,0,1,1,852,0,0,0,0
3317,48,6.7,2202.43,temporal,soltero,medios,medio,medio,3,2758.99,6552.86,3727.34,56.02,0.247,1.253,0.025,0,0,0,0,1,0,0.582,0,0,0,1,0,1,950,0,0,0,0
3318,59,25.2,1802.2,autonomo,casado,basicos,alto,medio,4,2040.97,6765.4,11533.42,140.46,0.225,1.132,0.078,1,0,0,0,1,0,0.451,0,0,0,0,1,1,950,0,0,0,0
3319,25,7.5,1476.15,autonomo,casado,medios,alto,medio,3,-438.15,5932.03,5863.61,157.53,0.514,-0.297,0.107,0,0,0,0,0,0,0.548,0,0,0,0,1,0,950,0,0,0,0
3320,47,17.2,1531.73,asalariado,casado,medios,bajo,medio,6,3324.85,6115.72,2938.25,67.18,0.69,2.171,0.044,0,0,0,0,2,0,0.488,0,1,1,0,1,0,950,0,0,0,0
3321,58,9.6,1877.53,autonomo,divorciado,universitarios,medio,medio,4,3180.59,3715.16,7574.08,220.24,0.373,1.694,0.117,0,0,0,0,2,1,0.25,0,0,1,0,1,1,950,0,0,0,0
3322,44,7.1,1596.61,asalariado,soltero,basicos,medio,medio,3,3481.33,5312.52,5931.16,207.09,0.512,2.18,0.13,0,0,0,0,3,0,0.58,0,0,0,0,0,1,927,0,0,0,0
3323,41,6.9,2552.39,asalariado,casado,medios,bajo,medio,2,713.05,9742.38,0.0,0.0,0.452,0.279,0.0,0,0,0,0,3,0,0.837,0,0,1,0,1,1,916,0,0,0,0
3324,42,5.1,1839.49,temporal,viudo,medios,medio,medio,2,3532.65,10552.87,7391.68,199.6,0.386,1.92,0.109,1,0,0,1,1,0,0.678,0,1,0,0,1,1,801,0,0,0,0
3325,45,13.4,2176.71,temporal,casado,basicos,medio,medio,5,4331.89,6454.47,23489.75,704.94,0.0,1.99,0.324,0,0,0,0,0,3,0.267,0,2,0,0,0,1,950,0,0,0,0
3326,49,18.8,1281.78,temporal,casado,basicos,medio,bajo,2,261.0,3021.09,7755.26,143.88,0.11,0.204,0.112,1,0,1,0,1,1,0.981,0,0,1,1,1,1,945,0,0,0,0
3327,49,8.2,1226.24,asalariado,soltero,universitarios,alto,bajo,2,1636.9,6336.66,10933.58,213.39,0.015,1.335,0.174,0,1,0,0,1,1,0.1,0,1,1,0,1,0,853,0,0,0,0
3328,35,8.5,2014.93,asalariado,casado,universitarios,bajo,medio,1,899.15,5320.3,2724.78,81.32,0.423,0.446,0.04,1,0,0,0,3,0,0.61,0,0,0,0,1,1,868,0,0,0,0
3329,37,8.1,923.7,asalariado,divorciado,medios,alto,bajo,4,1989.59,2077.61,7706.11,223.06,0.257,2.154,0.241,1,0,1,0,2,0,0.587,0,1,0,0,0,1,856,0,0,0,0
3330,53,17.0,3383.24,jubilado,casado,medios,alto,alto,5,3486.96,9862.33,20250.89,560.43,0.314,1.031,0.166,1,0,0,0,1,1,0.674,1,0,0,0,1,0,950,0,0,0,0
3331,60,20.6,2636.54,desempleado,casado,medios,bajo,medio,4,5369.85,6116.61,2556.61,26.16,0.0,2.037,0.01,3,0,0,0,0,0,0.772,0,1,1,0,1,0,950,0,0,0,0
3332,41,5.0,1438.45,asalariado,casado,universitarios,medio,medio,3,4580.7,6481.18,9208.33,144.35,0.608,3.184,0.1,0,1,0,0,2,0,0.725,0,0,0,0,1,0,814,0,0,0,0
3333,39,10.5,3238.56,asalariado,casado,basicos,medio,alto,5,5892.77,8267.47,22741.39,345.61,0.303,1.82,0.107,0,0,0,0,3,0,0.671,1,1,0,0,0,0,950,0,0,0,0
3334,48,6.1,2398.84,jubilado,casado,basicos,alto,medio,4,2228.21,7794.09,367.76,14.3,0.547,0.929,0.006,0,1,0,0,0,1,0.343,0,0,0,1,0,0,899,0,0,0,0
3335,54,6.9,2112.74,autonomo,divorciado,basicos,medio,medio,3,3348.77,7465.81,19331.76,318.19,0.138,1.585,0.151,0,0,0,0,2,1,0.657,1,0,0,0,0,0,917,0,0,0,0
3336,44,8.8,2611.51,asalariado,soltero,medios,medio,medio,2,2236.23,9406.67,18959.54,754.42,0.217,0.856,0.289,2,0,1,0,2,3,0.526,0,0,0,1,1,0,826,0,0,0,0
3337,44,14.6,1605.35,asalariado,casado,medios,alto,medio,5,2633.54,6207.02,9112.93,120.83,0.375,1.64,0.075,1,0,0,0,2,1,0.552,0,0,1,0,1,1,950,0,0,0,0
3338,53,20.3,2637.08,asalariado,casado,medios,alto,medio,2,4943.14,7910.06,12877.31,182.42,0.463,1.874,0.069,1,0,0,0,4,0,0.486,0,0,1,0,1,1,950,0,0,0,0
3339,48,4.3,3652.54,jubilado,soltero,medios,medio,alto,3,2405.23,6845.94,19408.6,494.42,0.528,0.659,0.135,1,0,0,0,1,2,0.533,0,1,1,1,1,0,841,0,0,0,0
3340,55,14.6,1644.1,asalariado,soltero,medios,medio,medio,2,1009.03,5340.06,6013.81,110.43,0.264,0.614,0.067,1,0,0,0,1,1,0.646,0,0,0,0,0,1,950,0,0,0,0
3341,44,12.8,3973.89,asalariado,casado,medios,alto,alto,5,3104.85,20447.18,34315.56,417.44,0.559,0.781,0.105,0,0,1,0,1,2,0.659,0,0,1,0,1,0,948,0,0,0,0
3342,40,7.1,2237.26,desempleado,casado,universitarios,medio,medio,1,597.63,9909.99,10623.87,312.3,0.068,0.267,0.14,2,2,1,0,2,2,1.0,0,1,0,0,0,0,699,0,0,0,0
3343,39,8.1,1807.69,jubilado,soltero,universitarios,medio,medio,1,1738.26,8521.68,18925.21,370.67,0.459,0.962,0.205,1,0,0,0,8,0,0.559,0,1,0,1,1,1,825,0,0,0,0
3344,28,6.9,1783.15,desempleado,casado,basicos,medio,medio,2,720.2,7737.0,8741.21,292.01,0.135,0.404,0.164,1,1,0,0,2,1,0.971,0,1,0,0,1,0,901,0,0,0,0
3345,49,8.3,1708.86,jubilado,casado,basicos,alto,medio,2,1424.03,7482.6,5.27,0.18,0.528,0.833,0.0,1,2,0,0,1,2,0.923,0,0,0,1,0,1,911,0,0,0,0
